user,date,content
"{'username': 'danicaSnelson', 'id': 616609057, 'displayname': 'dani | money, travel, lifestyle', 'description': '🇨🇦🇯🇲 She/her. Sr. Product Marketing Manager (Fintech) @Shopify. Content Creator. DEI Board Member @StrategyOnline. Ex @TELUS, @humbercollege.', 'rawDescription': '🇨🇦🇯🇲 She/her. Sr. Product Marketing Manager (Fintech) @Shopify. Content Creator. DEI Board Member @StrategyOnline. Ex @TELUS, @humbercollege.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 6, 24, 0, 28, 9, tzinfo=datetime.timezone.utc), 'followersCount': 3952, 'friendsCount': 867, 'statusesCount': 9039, 'favouritesCount': 24910, 'listedCount': 60, 'mediaCount': 1236, 'location': 'Toronto, Canada', 'protected': False, 'linkUrl': 'https://watchdanicawork.com/twitter', 'linkTcourl': 'https://t.co/8vgd9NHyAX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1451349713454784517/9keFezO__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/616609057/1634863381', 'label': None}",2019,"Here’s an interesting article on plant-based protein consumers:

“There’s a new consumer segment - “Meat Reducers” - that’s cutting back on three types of meat predominantly: beef (88%) processed meats (84%), and pork (74%).”

https://t.co/2dcQ3tqPnf"
"{'username': 'keennzziiee15', 'id': 1069197482, 'displayname': 'Kenz🖤', 'description': '•we ain’t the same 🖤Jaxon 6.23.16 •', 'rawDescription': '•we ain’t the same 🖤Jaxon 6.23.16 •', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 1, 7, 21, 9, 48, tzinfo=datetime.timezone.utc), 'followersCount': 386, 'friendsCount': 464, 'statusesCount': 20419, 'favouritesCount': 12551, 'listedCount': 1, 'mediaCount': 189, 'location': 'Houston, TX', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1286028176867688449/2T-3LKF3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1069197482/1614351666', 'label': None}",2019,After not eating meat for so long and doin MOSTLY plant based... I was so tired to drive home tonight after getting off &amp; did not want to cook so i ate out &amp; my stomach is TURNING. I’m so sick to my stomach 🤮🤮 I’ll never do this again. I’m good on meat 😷
"{'username': 'DTSutton', 'id': 274258582, 'displayname': 'David Thomas Sutton', 'description': 'Born & raised in Sault Ste. Marie, Michigan; graduated from Sault High School; attended Lake Superior State University & Cuyahoga Community College. . .', 'rawDescription': 'Born & raised in Sault Ste. Marie, Michigan; graduated from Sault High School; attended Lake Superior State University & Cuyahoga Community College. . .', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 3, 30, 1, 21, 43, tzinfo=datetime.timezone.utc), 'followersCount': 287, 'friendsCount': 190, 'statusesCount': 112015, 'favouritesCount': 369, 'listedCount': 16, 'mediaCount': 54699, 'location': 'Cleveland, Ohio', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1537250551/Picture_1_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019,Saturday June 8 - Business Insider Select:       Impossible Foods' and Beyond Meat's plant-based burgers aren't actually healthier than the fast-food originals      Via @businessinsider        https://t.co/bxmY4ZMBLT https://t.co/dM7zwzbmcG
"{'username': 'cadwego', 'id': 87966593, 'displayname': 'Ricardo J Salvador', 'description': 'Director, Food & Environment, Union of Concerned Scientists. Running fixes everything: your health, diet and attitude. O Tierra del Sol, suspiro por verte...', 'rawDescription': 'Director, Food & Environment, Union of Concerned Scientists. Running fixes everything: your health, diet and attitude. O Tierra del Sol, suspiro por verte...', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 11, 6, 15, 45, 25, tzinfo=datetime.timezone.utc), 'followersCount': 9998, 'friendsCount': 8693, 'statusesCount': 45625, 'favouritesCount': 65379, 'listedCount': 319, 'mediaCount': 3240, 'location': 'Washington, DC', 'protected': False, 'linkUrl': 'http://www.ucsusa.org/food', 'linkTcourl': 'https://t.co/u3agLDF21R', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1182943222554869761/pQBN7ljv_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/87966593/1570870537', 'label': None}",2019,"A key section parses what differential demand for cuts of a whole steer presages. Insight: “I suspect our best hope for whole cuts comes not from the plant-based sector but the cell-based sector, where companies are growing actual meat from cells of actual animals.”"
"{'username': 'cadwego', 'id': 87966593, 'displayname': 'Ricardo J Salvador', 'description': 'Director, Food & Environment, Union of Concerned Scientists. Running fixes everything: your health, diet and attitude. O Tierra del Sol, suspiro por verte...', 'rawDescription': 'Director, Food & Environment, Union of Concerned Scientists. Running fixes everything: your health, diet and attitude. O Tierra del Sol, suspiro por verte...', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 11, 6, 15, 45, 25, tzinfo=datetime.timezone.utc), 'followersCount': 9998, 'friendsCount': 8693, 'statusesCount': 45625, 'favouritesCount': 65379, 'listedCount': 319, 'mediaCount': 3240, 'location': 'Washington, DC', 'protected': False, 'linkUrl': 'http://www.ucsusa.org/food', 'linkTcourl': 'https://t.co/u3agLDF21R', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1182943222554869761/pQBN7ljv_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/87966593/1570870537', 'label': None}",2019,"Looking for a succinct primer on the plant-based meat state-of-the-art? Stop right here. @TamarHaspel walks you through the various considerations, including what those of us who advocate real food should consider about this very paragon of processed food. https://t.co/ePCBGn2fie"
"{'username': 'jcbackus', 'id': 27163774, 'displayname': 'John Backus', 'description': 'John Backus is a venture capital investor at the PROOF Fund - a big, new idea in Venture Capital.', 'rawDescription': 'John Backus is a venture capital investor at the PROOF Fund - a big, new idea in Venture Capital.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 3, 28, 2, 54, 23, tzinfo=datetime.timezone.utc), 'followersCount': 5045, 'friendsCount': 938, 'statusesCount': 1681, 'favouritesCount': 414, 'listedCount': 284, 'mediaCount': 64, 'location': 'Virginia, USA', 'protected': False, 'linkUrl': 'http://www.proof.vc', 'linkTcourl': 'https://t.co/GV7TTykVL2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1078050357215932416/CBeoYjyr_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019,The future of meat is....plant-based....and a $140B industry in 10 years! @BeyondMeat https://t.co/nCaRIhrEBb
"{'username': 'iQuell', 'id': 17202436, 'displayname': ""QuinT'Challa Returns"", 'description': 'Founder/Owner  @goodpartandco Co-Captain @riotsquadrunning  Plant-Based Creative', 'rawDescription': 'Founder/Owner  @goodpartandco Co-Captain @riotsquadrunning  Plant-Based Creative', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 11, 6, 1, 27, 48, tzinfo=datetime.timezone.utc), 'followersCount': 1263, 'friendsCount': 1118, 'statusesCount': 72424, 'favouritesCount': 2890, 'listedCount': 43, 'mediaCount': 4171, 'location': 'Baltimore and Beyond', 'protected': False, 'linkUrl': 'http://www.goodpart.co', 'linkTcourl': 'https://t.co/HMPzQpcfhH', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1187055199522902016/ZKXONI71_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/17202436/1543673257', 'label': None}",2019,Having plant based meat products in fast food retailers helps cause it cuts down on harmful animal farming that contributes to environmental damage but if it’s prepared the same as a greasy Big Mac...is it as good for us as we think. Idk just thinking 🤔
"{'username': 'GoddardMel', 'id': 823390232347295745, 'displayname': 'Melvin D. Goddard', 'description': ""Retired Aircraft A.M.E., a number of other 'careers' incl.  railroader, sales agent, etc.\nFormer hiker/backpacker, end-to-ender of a number of trails. And etc."", 'rawDescription': ""Retired Aircraft A.M.E., a number of other 'careers' incl.  railroader, sales agent, etc.\nFormer hiker/backpacker, end-to-ender of a number of trails. And etc."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 1, 23, 4, 41, 44, tzinfo=datetime.timezone.utc), 'followersCount': 43, 'friendsCount': 19, 'statusesCount': 7015, 'favouritesCount': 337, 'listedCount': 0, 'mediaCount': 6, 'location': 'Ontario, Canada', 'protected': False, 'linkUrl': 'http://www.msn.com', 'linkTcourl': 'https://t.co/AHRGeb4p6F', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/824012334393884676/fNpDA7mz_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019,"@CTVNews Oh, NONSENSE!
I don't know of any Animals that are 'plant based'.
All animals are 'meat' based!"
"{'username': 'IreneNgo', 'id': 41295078, 'displayname': 'Irene Ngo', 'description': 'Food Content Director @Chatelaine @TodaysParent. Recipe Developer. Baker. Writer. Editor. Keeping food waste to a minimum 🥕 Tweets/opinions are my own.', 'rawDescription': 'Food Content Director @Chatelaine @TodaysParent. Recipe Developer. Baker. Writer. Editor. Keeping food waste to a minimum 🥕 Tweets/opinions are my own.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 5, 20, 4, 21, 34, tzinfo=datetime.timezone.utc), 'followersCount': 1596, 'friendsCount': 230, 'statusesCount': 5026, 'favouritesCount': 4830, 'listedCount': 68, 'mediaCount': 573, 'location': 'Toronto', 'protected': False, 'linkUrl': 'https://www.chatelaine.com/author/irenengo/', 'linkTcourl': 'https://t.co/lBcoJjaO43', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1303265642/irene_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/41295078/1461358531', 'label': None}",2019,"Ironically, I found the @BeyondMeat burgers at the meat counter of my local @Sobeys and NOT in the plant-based foods freezer section...  (I went to the freezer section first) https://t.co/FqxWNWgjKb"
"{'username': 'ConscienHealth', 'id': 1055127426, 'displayname': 'Ted Kyle', 'description': 'Noted advocate for more rational health and obesity policies. Advisor to the Obesity Society and past Chair of the Obesity Action Coalition.', 'rawDescription': 'Noted advocate for more rational health and obesity policies. Advisor to the Obesity Society and past Chair of the Obesity Action Coalition.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 1, 2, 13, 42, 30, tzinfo=datetime.timezone.utc), 'followersCount': 8599, 'friendsCount': 5314, 'statusesCount': 51802, 'favouritesCount': 45927, 'listedCount': 303, 'mediaCount': 1899, 'location': 'Pittsburgh, PA', 'protected': False, 'linkUrl': 'http://conscienhealth.org/category/news/', 'linkTcourl': 'https://t.co/7FspvDSxUo', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/3054872136/fe1d7af1175ad36ba99b51416d4e75db_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1055127426/1403456357', 'label': None}",2019,Is the Beyond Burger a triumph for plant-based nutrition and sustainability? Or is it just highly processed fake meat that's fueling another IPO? https://t.co/PN0XJTamAx https://t.co/seelFXJsr2
"{'username': 'CraigFifer', 'id': 20121030, 'displayname': 'Craig Fifer', 'description': '#LocalGov, #OpenGov, #Comm, #NASA, #tweetups, #triathlete, #Nationals, #magic. #TEDxMidAtlantic team. Voice of @AlexandriaVAGov, but not here.', 'rawDescription': '#LocalGov, #OpenGov, #Comm, #NASA, #tweetups, #triathlete, #Nationals, #magic. #TEDxMidAtlantic team. Voice of @AlexandriaVAGov, but not here.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 2, 5, 4, 51, 54, tzinfo=datetime.timezone.utc), 'followersCount': 1297, 'friendsCount': 1184, 'statusesCount': 6332, 'favouritesCount': 302, 'listedCount': 99, 'mediaCount': 703, 'location': 'Alexandria, Virginia, USA', 'protected': False, 'linkUrl': 'http://www.fifer.net', 'linkTcourl': 'https://t.co/f0xiLXhI3T', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1186036453215756291/kQezuYZD_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/20121030/1378693627', 'label': None}",2019,"How to tell which of @Bareburger's FIVE plant-based burgers are best? Order them all! Everyone agreed the plant-based winner was @ImpossibleFoods, which the meat-eaters said competed well with beef. Next @BeyondMeat, followed by housemade sweet potato, quinoa, then black bean. https://t.co/LjLdaEdzvm"
"{'username': 'GroceryBusiness', 'id': 245843392, 'displayname': 'Grocery Business', 'description': ""Grocery Business magazine - Canada's #1 grocery publication."", 'rawDescription': ""Grocery Business magazine - Canada's #1 grocery publication."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 2, 1, 15, 56, 11, tzinfo=datetime.timezone.utc), 'followersCount': 2794, 'friendsCount': 524, 'statusesCount': 4237, 'favouritesCount': 151, 'listedCount': 70, 'mediaCount': 434, 'location': 'Toronto', 'protected': False, 'linkUrl': 'http://www.grocerybusiness.ca', 'linkTcourl': 'http://t.co/g6QjtGRhJj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/962831024525848582/fw3KJqMt_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/245843392/1518391299', 'label': None}",2019,Beyond Meat goes public as sales of plant-based meats rise https://t.co/uNQfr82OJh
"{'username': 'VeryLocalPGH', 'id': 1011724390139072512, 'displayname': 'Very Local PGH', 'description': 'Very Local is a streaming channel offering local news from WTAE, weather and more. Install the Very Local to watch on your Roku, Amazon Fire TV for FREE.', 'rawDescription': 'Very Local is a streaming channel offering local news from WTAE, weather and more. Install the Very Local to watch on your Roku, Amazon Fire TV for FREE.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 6, 26, 21, 34, 26, tzinfo=datetime.timezone.utc), 'followersCount': 3402, 'friendsCount': 1166, 'statusesCount': 5989, 'favouritesCount': 6764, 'listedCount': 33, 'mediaCount': 1220, 'location': 'Pittsburgh, PA', 'protected': False, 'linkUrl': 'https://pittsburgh.verylocal.com', 'linkTcourl': 'https://t.co/q2li8ZBnR4', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1438605418880815108/HQGiS3gf_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1011724390139072512/1631825235', 'label': None}",2019,"Gaucho sans meat sweats.

Fact: it is possible to eat vegan amongst the mountains of meat at #Gaucho.

We sent @fooduzzi to walk us through her plant-based guide to a carnivore concept.

Her full write up is live at our link below.

https://t.co/XixMgqHG3d https://t.co/At7dIKsyBi"
"{'username': 'mryannagy', 'id': 1161173598, 'displayname': 'Mitchell Nagy 🎃', 'description': 'Roller Coaster Connoisseur | Skier | Weather Enthusiast | Photographer | Traveler | Progressive | @Pirates Fanatic | #LetsGoBucs', 'rawDescription': 'Roller Coaster Connoisseur | Skier | Weather Enthusiast | Photographer | Traveler | Progressive | @Pirates Fanatic | #LetsGoBucs', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 2, 8, 20, 47, 53, tzinfo=datetime.timezone.utc), 'followersCount': 2179, 'friendsCount': 632, 'statusesCount': 86228, 'favouritesCount': 331867, 'listedCount': 31, 'mediaCount': 5677, 'location': 'Pittsburgh, PA | He/Him/His', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1411814289241956352/D9pZa45J_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1161173598/1633308571', 'label': None}",2019,@BiggieSmails72 Definitely. I’m taking plant based and lab grown meat as an option 100% of the time that it is available.
"{'username': 'BasuAshis', 'id': 635750362, 'displayname': 'Ashis Basu', 'description': 'Environment. Climate Change. Geopolitics. Healthcare. Renewable Energy. Biodiversity.', 'rawDescription': 'Environment. Climate Change. Geopolitics. Healthcare. Renewable Energy. Biodiversity.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 7, 14, 23, 49, 49, tzinfo=datetime.timezone.utc), 'followersCount': 9303, 'friendsCount': 10240, 'statusesCount': 278521, 'favouritesCount': 430165, 'listedCount': 546, 'mediaCount': 12414, 'location': 'Canada', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/751095455975636996/gBInkTdd_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/635750362/1461678202', 'label': None}",2019,"In fake meat's favor, sales of #vegan staples like tofu, brown rice and granola have flattened, while sales of other, plant-based alternatives, including meat and cheese alternatives, have surged, @Nielsen found. Thanks @lizadonnelly https://t.co/AVrieAI4Of"
"{'username': 'andi_1117', 'id': 951486085359656961, 'displayname': 'Andi', 'description': '💯organic / Food / Health / Sports / Politics / No DMs / views are my own ❤️ #leafsforever #wethenorth', 'rawDescription': '💯organic / Food / Health / Sports / Politics / No DMs / views are my own ❤️ #leafsforever #wethenorth', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 1, 11, 16, 8, 55, tzinfo=datetime.timezone.utc), 'followersCount': 1711, 'friendsCount': 422, 'statusesCount': 9432, 'favouritesCount': 12378, 'listedCount': 8, 'mediaCount': 2052, 'location': 'Home of the 2019 NBA Champs', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1452442368628645889/Qw2QjC25_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/951486085359656961/1634787432', 'label': None}",2019,@globalnews No because a true beef burger should only have beef and maybe some seasoning.  Plant based burger from beyond meat is processed with chemicals and is not as healthy as alternative as people think
"{'username': 'fitzieSimmons', 'id': 824288015455518720, 'displayname': 'Bill #DerpScion', 'description': 'Board games | D&D, TTRPGs | Dogs |\nFalzaren on @incorrigiblepar | OG #IncorrigibleClub | He/his', 'rawDescription': 'Board games | D&D, TTRPGs | Dogs |\nFalzaren on @incorrigiblepar | OG #IncorrigibleClub | He/his', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 1, 25, 16, 9, 12, tzinfo=datetime.timezone.utc), 'followersCount': 1201, 'friendsCount': 741, 'statusesCount': 10724, 'favouritesCount': 61559, 'listedCount': 15, 'mediaCount': 1914, 'location': 'London, Ontario', 'protected': False, 'linkUrl': 'https://www.twitch.tv/bladio22', 'linkTcourl': 'https://t.co/nOMPhygwuh', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1325835418806444037/2KgKv0MR_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/824288015455518720/1514222236', 'label': None}",2019,@TimDFowler Nice! I've been on the lookout for ways to substitute plant based foods for meat in my diet for a while now. This sounds really promising for someone like me
"{'username': 'ideacity', 'id': 39919950, 'displayname': 'ideacity', 'description': '50+ Speakers • Great Parties • A Ton of Inspiration!  \n📅 June 15, 16, 17, 2022 📍Toronto, ON', 'rawDescription': '50+ Speakers • Great Parties • A Ton of Inspiration!  \n📅 June 15, 16, 17, 2022 📍Toronto, ON', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2009, 5, 14, 3, 44, 15, tzinfo=datetime.timezone.utc), 'followersCount': 44967, 'friendsCount': 38419, 'statusesCount': 14960, 'favouritesCount': 3661, 'listedCount': 511, 'mediaCount': 4059, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': 'http://www.ideacity.ca/', 'linkTcourl': 'https://t.co/DMf91E86AX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1195867623612985345/HvkpJfHx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/39919950/1593553471', 'label': None}",2019,"How exciting! Beyond Meat comes to Canadian grocery stores. Watch Ethan's inspirational talk on plant based protein here: https://t.co/uSbhs7qiSj
Who is looking forward to try it out?! We definitely are! https://t.co/jlaFxQWJmA"
"{'username': 'kellyelliottmcm', 'id': 29253678, 'displayname': 'Kelly Elliott', 'description': 'Mom. Deputy Mayor (@ThamesCentre). Councillor (@countymiddlesex). @Ont_Good_Roads Director. @FCM_online Director. Women’s Caucus of Middlesex. Rural Advocate.', 'rawDescription': 'Mom. Deputy Mayor (@ThamesCentre). Councillor (@countymiddlesex). @Ont_Good_Roads Director. @FCM_online Director. Women’s Caucus of Middlesex. Rural Advocate.', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2009, 4, 6, 17, 57, 54, tzinfo=datetime.timezone.utc), 'followersCount': 3957, 'friendsCount': 3547, 'statusesCount': 42219, 'favouritesCount': 31831, 'listedCount': 78, 'mediaCount': 6559, 'location': 'Thames Centre, Ontario, Canada', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1441413195738931202/4EnDgcDw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/29253678/1632494663', 'label': None}",2019,"Actually, if you break down the food waste in Canada, 30% of it is vegetables, 15% fruits and only 7% is dairy and 6% meat. The total of meat + dairy wasted doesn’t even total fruit alone. Your “plant based diet” is thrown out. Next argument, @xoiiku? #cdnag #foodwaste https://t.co/G4CQ7Bc34v"
"{'username': 'Ruthlestiltskin', 'id': 1643744504, 'displayname': 'Ruth Morton', 'description': ""Photojournalist for Baltimore's WBFF FOX45, fan of yard and estate sales. I say good times a lot."", 'rawDescription': ""Photojournalist for Baltimore's WBFF FOX45, fan of yard and estate sales. I say good times a lot."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 8, 3, 22, 0, 18, tzinfo=datetime.timezone.utc), 'followersCount': 545, 'friendsCount': 1031, 'statusesCount': 612, 'favouritesCount': 7665, 'listedCount': 19, 'mediaCount': 201, 'location': 'Maryland, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000485522135/ae48c286f5acba4eb470a84db0cca1e8_normal.jpeg', 'profileBannerUrl': None, 'label': None}",2019,".@WHO says eating 50 grams of processed meat a day (a few slices of bacon or a hot dog) increases the risk of colorectal cancer by 18%.

@PCRM is out by the McDonald’s near Shock Trauma sharing link between processed meats &amp; cancers, suggests plant-based foods like greens &amp; beans https://t.co/bN0VXKtqtY"
"{'username': 'djspeciald', 'id': 252279895, 'displayname': 'david seltzer', 'description': 'Book DJ Special D and OH SNAP photobooth for all your special events!', 'rawDescription': 'Book DJ Special D and OH SNAP photobooth for all your special events!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 2, 14, 21, 41, 5, tzinfo=datetime.timezone.utc), 'followersCount': 166, 'friendsCount': 195, 'statusesCount': 622, 'favouritesCount': 1190, 'listedCount': 6, 'mediaCount': 49, 'location': 'reading ', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1088572168047378433/U20Nnpik_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/252279895/1462381936', 'label': None}",2019,"@mike_wes27 @summerbrees84 @ShannonSharpe I got to get back to work, but again I could only Imagine the rigorous demand on the body playing in the NFL and that was never my argument. Just saying getting beat up every day for 20 years doesn’t require you to eat meat. You can be on a plant based diet and perform my guy."
"{'username': 'B_Nice_A', 'id': 29431015, 'displayname': 'Dave O', 'description': 'Dog Lover', 'rawDescription': 'Dog Lover', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 4, 7, 11, 45, 43, tzinfo=datetime.timezone.utc), 'followersCount': 148, 'friendsCount': 839, 'statusesCount': 6049, 'favouritesCount': 1449, 'listedCount': 3, 'mediaCount': 616, 'location': 'Oshawa', 'protected': False, 'linkUrl': 'https://www.facebook.com/groups/BNiceA/', 'linkTcourl': 'https://t.co/qzZFfkRfaC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1106605593794695171/hJzbHILc_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019,"Beyond Meat Researchers Announce Creation Of Fully Conscious, Plant-Based Veal Calf https://t.co/d1QZfMmkOE"
"{'username': 'JamesDEJ', 'id': 73188632, 'displayname': 'James D.E. Jackson', 'description': 'Freelance journalist. Ex-@WR_Record/ @wlchronicle/ @woolwichnews. Woodworking columnist, @canwoodworking. Bylines @vicecanada @todaysparent @TorontoStar etc.', 'rawDescription': 'Freelance journalist. Ex-@WR_Record/ @wlchronicle/ @woolwichnews. Woodworking columnist, @canwoodworking. Bylines @vicecanada @todaysparent @TorontoStar etc.', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2009, 9, 10, 18, 46, 5, tzinfo=datetime.timezone.utc), 'followersCount': 2059, 'friendsCount': 2735, 'statusesCount': 24595, 'favouritesCount': 5294, 'listedCount': 69, 'mediaCount': 3084, 'location': 'Waterloo Region, Ontario', 'protected': False, 'linkUrl': 'https://www.therecord.com/authors.jackson_james.html', 'linkTcourl': 'https://t.co/ohOueZ6RuR', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1110976602500984834/F4o-DKSY_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/73188632/1631836049', 'label': None}",2019,"Now, The Alternative Butcher, a food tech company that provides plant-based meat alternatives. TAB developed alternative that can be developed into hamburgers, hot dogs, pulled pork, “you name it.” Not soy-based, but he doesn’t expand on what it’s actually made of..."
"{'username': 'jen1nifer', 'id': 2450548526, 'displayname': 'Jen W', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 4, 17, 23, 29, 34, tzinfo=datetime.timezone.utc), 'followersCount': 109, 'friendsCount': 532, 'statusesCount': 31235, 'favouritesCount': 54239, 'listedCount': 2, 'mediaCount': 159, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/963121954722115585/V7WIT6zl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2450548526/1484454075', 'label': None}",2019,@TedGenoways @chrislhayes @jbouie So the meat industry opposing plant-based meat alternatives being called “meat” is only 40% sincere?
"{'username': 'DebbyD62691', 'id': 344492476, 'displayname': 'patty melt', 'description': 'I love cheeseburgers', 'rawDescription': 'I love cheeseburgers', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 7, 29, 4, 13, 15, tzinfo=datetime.timezone.utc), 'followersCount': 1564, 'friendsCount': 1867, 'statusesCount': 12517, 'favouritesCount': 54354, 'listedCount': 8, 'mediaCount': 1108, 'location': ""even I don't know most days"", 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1410246375242178560/J7lGGY5F_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/344492476/1618369866', 'label': None}",2019,"@McDreamyField @TrentMichels It's a vegan burger. Made from plant based products. 

Aside from that people that want fake meat aren't eating the real stuff already so why are people so bent out of shape about it?"
"{'username': 'BaltoSpectator', 'id': 21242484, 'displayname': 'MacArthur For Baltimore', 'description': 'Gen. Dr. A.F. James MacArthur - Commander VI Elite Rangers (Ret) | brief stint @USMC | Professional Adventurer | Freedom Fighter | Researcher | Investigator', 'rawDescription': 'Gen. Dr. A.F. James MacArthur - Commander VI Elite Rangers (Ret) | brief stint @USMC | Professional Adventurer | Freedom Fighter | Researcher | Investigator', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 2, 18, 21, 23, 57, tzinfo=datetime.timezone.utc), 'followersCount': 10160, 'friendsCount': 1220, 'statusesCount': 172984, 'favouritesCount': 52843, 'listedCount': 434, 'mediaCount': 7248, 'location': 'The Planet Is My Playground ', 'protected': False, 'linkUrl': 'http://Facebook.com/BaltimoreSpectator', 'linkTcourl': 'https://t.co/qa99s5jwi0', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1335854578038956034/fdPOeDB7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/21242484/1546516117', 'label': None}",2019,"@I_M_Ag0ste A plant based diet, rice, beans, fresh fruits and vegetables are nowhere as costly as a traditional meat diet."
